Candidate_ID,Soft_Drinks_perc,Fresh_Food_perc,Car_Care_perc,Non_Foods_perc,Hot_Coffee_and_Tea_perc,RECENCY,FREQUENCY,AOV,MONETARY,ABS,UNIQUE_CITIES_VISITED,UNIQUE_STATIONS_VISITED,UNIQUE_PRODUCTS,Days_bw_trx
731,0.37143164464974116,0.12841281406204452,0.44493990740776096,0.04738407545021199,0.007831558430241442,234,12,55.98,793.86,4.2,7,6,16,19.5
732,0.0483659145710458,0.08799840163516386,0.15109849767053188,0.20191571965775212,0.5106214664655064,202,9,44.45,353.8,5.15,3,10,21,22.4
733,0.3104373641835386,0.3028836796479944,0.02244264829927484,0.015470898779796958,0.34876540908939513,279,7,45.81,321.17,7.37,4,10,22,39.9
734,0.1801455622453945,0.5709805087341094,0.05472834180242906,0.007901286477316279,0.18624430074075066,131,12,44.44,571.74,5.51,3,10,18,10.9
735,0.10165252944313997,0.019079188991656802,0.48348029234457207,0.044363604997731725,0.3514243842228994,148,16,48.78,701.67,3.68,5,9,33,9.2
736,0.106009651898806,0.06121957248062663,0.15345330823227335,0.5194067408166055,0.15991072657168845,29,9,62.53,585.39,5.8,7,8,22,3.2
737,0.31526649353011976,0.030426022666140074,0.336237951399968,0.06135924730044831,0.2567102851033238,361,11,55.04,546.74,8.42,3,10,18,32.8
738,0.20551858759695255,0.6521536470524167,0.12069774618971862,0.016865014753383874,0.004765004407528103,308,13,57.5,697.72,6.83,3,7,20,23.7
739,0.3746589481599275,0.15892760237996012,0.3189174478335035,0.05707092445241033,0.09042507717419847,162,9,57.49,505.34,6.1,7,7,19,18.0
740,0.004128140033586657,0.439861241147426,0.14886097445548477,0.3654769331648549,0.04167271119864773,357,10,63.27,640.05,6.45,3,6,18,35.7
741,0.129728222097573,0.15571716076530528,0.05242896343182522,0.25861343927255537,0.40351221443274105,340,14,54.32,745.11,7.88,2,8,15,24.3
742,0.2894660188842101,0.17991376772176026,0.043520922925944484,0.04429255746843881,0.4428067329996463,61,8,55.38,441.86,7.15,7,8,26,7.6
743,0.0012786155863676943,0.1557130484955884,0.15151472944434072,0.12055333997084706,0.5709402665028561,125,11,67.83,686.04,6.13,5,11,20,11.4
744,0.21252093719115453,0.2362192252920633,0.046751980681762166,0.33250682059944314,0.17200103623557692,71,7,40.02,241.95,7.14,5,8,19,10.1
745,0.07468812620992316,0.3194508888517927,0.4866375196198589,0.03648064429510094,0.08274282102332407,326,10,37.16,304.35,2.84,3,9,21,32.6
746,0.6799149707215121,0.016432287351403292,0.024959121837121193,0.04576271480388719,0.23293090528607616,364,14,32.21,396.12,2.0,2,10,25,26.0
747,0.03148896004031462,0.6650992715001031,0.11428948417570008,0.13443058725413223,0.05469169702975005,243,14,52.74,762.62,5.31,5,6,19,17.4
748,0.11842036002674497,0.20170110223762444,0.25871921813971455,0.2607416359210632,0.16041768367485273,249,13,22.19,321.54,5.14,6,14,17,19.2
749,0.4246975247119699,0.3076900227820894,0.25601178156421306,0.010351866833576327,0.001248804108151193,221,9,56.93,444.6,3.91,6,11,18,24.6
750,0.05269982386469407,0.24035211350806793,0.11687732699083998,0.11360702959249412,0.47646370604390403,21,11,48.36,448.69,6.65,3,13,17,1.9
751,0.3461672161671043,0.3675660361143074,0.057720835253094724,0.17998034336001914,0.04856556910547454,82,8,67.02,589.62,1.27,3,5,17,10.2
752,0.06662902856294953,0.06431077997043885,0.1319239050075367,0.17708299420515095,0.5600532922539239,344,14,39.92,515.34,3.93,4,10,17,24.6
753,0.03951329243210181,0.41080383963508826,0.234562856857845,0.10507225545181549,0.21004775562314945,10,12,46.95,665.15,4.03,8,9,21,0.8
754,0.1669758939323855,0.42449296153106864,0.2663831820945097,0.0841040627697071,0.058043899672329174,12,8,66.83,580.5,1.73,4,8,17,1.5
755,0.1333067531626482,0.3920748489032122,0.07102299194489332,0.22249036092611407,0.1811050450631322,263,8,70.75,526.76,7.99,6,7,23,32.9
756,0.31201750166524667,0.20015198915360471,0.09728064955831643,0.12450732388397635,0.26604253573885583,145,12,39.8,437.37,2.28,5,10,17,12.1
757,0.119085881770044,0.0923934572303488,0.002538032625399593,0.40904597927891406,0.3769366490952936,192,11,52.73,585.49,3.82,3,6,24,17.5
758,0.019487543777633884,0.15192022515719036,0.1101516358331553,0.022321806713057397,0.696118788518963,250,9,54.42,407.3,6.82,1,9,16,27.8
759,0.09329699928203992,0.026868010126463684,0.3487734380882588,0.5183297916219994,0.012731760881238162,114,3,55.6,141.3,6.29,5,10,24,38.0
760,0.3616519297028486,0.2556387837308515,0.03666656924204897,0.06370694905100864,0.28233576827324225,26,13,46.06,521.16,2.78,1,7,17,2.0
761,0.03798125006389456,0.30102382625404833,0.18454639240268841,0.4439593604078816,0.032489170871487186,271,14,69.22,1075.58,6.36,2,13,22,19.4
762,0.7612091387280311,0.12281726861666378,0.09293098839180844,0.011244118273930062,0.011798485989566667,33,10,21.65,217.74,5.58,2,11,23,3.3
763,0.35793401149610504,0.18611304794555478,0.07806629953742635,0.2892914702964396,0.08859517072447406,62,13,43.68,456.7,9.67,7,6,25,4.8
764,0.15933619993184145,0.08227712356088916,0.3207013400916674,0.3177328919714907,0.11995244444411123,229,7,56.72,424.59,5.81,3,10,18,32.7
765,0.1370235998013962,0.14281191827380513,0.5196303737307721,0.12615168562234264,0.0743824225716838,303,9,56.86,496.11,4.72,8,9,21,33.7
766,0.02554940387090686,0.18150891322079785,0.18999071604714038,0.5307552566685008,0.07219571019265396,95,12,70.29,847.16,3.29,5,7,24,7.9
767,0.09656037924710731,0.3326564776824606,0.34931765901468254,0.09774110294488352,0.12372438111086599,35,12,67.97,722.4,3.51,7,7,24,2.9
768,0.051259474718011545,0.38247302693498886,0.01791391388611513,0.3850077841478896,0.16334580031299487,193,13,45.72,606.63,3.35,6,8,24,14.8
769,0.3549274198532542,0.015539982767985258,0.3020983073077725,0.24515532780315547,0.08227896226783246,76,11,69.5,911.0,7.74,2,9,21,6.9
770,0.15791051226466019,0.5241008977674958,0.12208962060091182,0.18541808003390722,0.010480889333024991,249,15,39.29,488.79,5.04,5,5,18,16.6
771,0.09856770093551745,0.02255023571529413,0.1729593658719856,0.5083085311884361,0.19761416628876682,83,10,63.96,584.35,6.13,4,10,19,8.3
772,0.022028503258196736,0.12073441048532473,0.22052102517320576,0.14229042548800253,0.4944256355952701,25,12,77.16,830.71,8.03,6,9,13,2.1
773,0.48075373553734324,0.2698968430378485,0.1333461552014398,0.08408590014812735,0.03191736607524099,57,16,68.22,981.79,1.0,2,9,14,3.6
774,0.13512796452470127,0.16431413869749084,0.34725275228411034,0.33089810582913337,0.022407038664564043,32,13,51.59,638.09,7.56,4,9,29,2.5
775,0.18814911691567993,0.07505031969433741,0.06380658327907712,0.6569759479513835,0.01601803215952211,319,18,45.02,913.54,5.11,6,13,21,17.7
776,0.13861527686473502,0.04698608685413429,0.5395158329663975,0.20774380787425878,0.06713899544047443,12,12,27.07,378.5,5.87,4,10,18,1.0
777,0.09174788942861468,0.1728262078129066,0.4170503678315002,0.032733291388899834,0.2856422435380786,319,9,54.66,433.33,3.34,1,8,27,35.4
778,0.3525180930025153,0.32134603152600666,0.13063726790783525,0.12866589908088216,0.06683270848276077,333,12,33.27,406.12,3.49,3,6,32,27.8
779,0.27055674471605673,0.14687130733899098,0.21929730816899554,0.10842509526417236,0.25484954451178443,92,6,38.1,241.14,5.98,3,6,25,15.3
780,0.27500542901080954,0.025025374677823196,0.28281116426603714,0.12283484124050768,0.29432319080482233,1,13,32.14,421.45,9.77,4,5,18,0.1
781,0.09980257670009712,0.08425660691955532,0.4360254951296988,0.05114610351514783,0.32876921773550083,326,16,43.09,671.32,7.01,5,9,18,20.4
782,0.22080543589513615,0.24084568287446284,0.12308400933419275,0.2840021214559836,0.13126275044022473,136,9,49.58,391.24,7.53,5,14,21,15.1
783,0.005291498922690579,0.04193075064905424,0.0008452760884449653,0.5062787132271638,0.4456537611126464,196,10,54.1,538.49,4.62,4,7,19,19.6
784,0.10097278059668813,0.26174205867703665,0.08522146357788635,0.22331634890864024,0.3287473482397486,133,12,40.99,472.47,3.8,1,12,21,11.1
785,0.29561096829358946,0.051522916470771514,0.15413470021272097,0.031159792645606095,0.4675716223773121,86,13,66.04,960.01,3.44,3,12,24,6.6
786,0.007859454977877961,0.27851012500633276,0.324330562288296,0.35068395051630646,0.038615907211186684,295,6,46.88,310.92,4.02,3,12,28,49.2
787,0.6086122150784954,0.04361767960361632,0.21271649929703698,0.054964914845022604,0.08008869117582866,279,15,38.18,488.91,1.0,10,4,17,18.6
788,0.3538961461150007,0.24165434076480377,0.07815923349279132,0.08390469728544579,0.2423855823419586,324,17,53.39,758.3,3.55,4,9,19,19.1
789,0.3224306874341807,0.5197744740883665,0.020012344337425464,0.11372681526471347,0.024055678875314013,180,12,79.45,1109.1,3.88,6,7,20,15.0
790,0.006781302415960528,0.4392925054236458,0.37385959343709557,0.07212427905987664,0.10794231966342162,4,9,55.03,502.28,4.65,4,10,23,0.4
791,0.004059161243084166,0.30477410475381134,0.6219996884940899,0.024625203999660224,0.04454184150935433,126,7,44.56,356.54,5.26,5,8,20,18.0
792,0.38452037996262284,0.49485183237177904,0.10315852681294986,0.009849483844179432,0.007619777008468848,175,11,27.09,245.31,5.72,3,11,19,15.9
793,0.3761956331065376,0.2200447806902346,0.012818068638152654,0.38592957984912024,0.005011937715954997,251,11,46.71,519.25,4.97,1,7,22,22.8
794,0.4621842701575227,0.10923352823827917,0.01226674843668846,0.2649696088672598,0.1513458443002499,21,14,53.52,761.15,3.84,2,15,23,1.5
795,0.5778841492725592,0.12466806703622672,0.0510785728931221,0.19610889322298583,0.05026031757510605,105,14,44.19,707.86,1.07,1,7,27,7.5
796,0.5557855286546046,0.11124475490020498,0.18910792367834472,0.012295029988641251,0.13156676277820442,66,10,25.02,209.92,3.85,3,8,21,6.6
797,0.3169804031476496,0.29073587953289354,0.045083521380891264,0.04548680465959545,0.3017133912789702,263,11,37.24,367.13,3.06,6,14,23,23.9
798,0.4578725359994516,0.017218829457437704,0.10273367708660901,0.07072896258891942,0.35144599486758227,49,6,71.82,414.8,5.93,4,12,16,8.2
799,0.03557736012826192,0.09673334737451703,0.5695193895407603,0.02147854811755546,0.2766913548389052,16,8,71.51,655.8,6.82,4,7,24,2.0
800,0.24081825086723577,0.16797709461919638,0.2070766018747716,0.3115086845821977,0.07261936805659865,145,10,36.7,431.43,6.88,3,13,23,14.5
801,0.20004589590073213,0.3858844179907632,0.33657246841054655,0.03939465891632562,0.038102558781632295,340,12,60.09,863.22,6.51,2,9,19,28.3
802,0.12578896982566465,0.18048385137632306,0.2115271835372254,0.45869101998805173,0.02350897527273533,250,11,32.32,420.84,4.73,4,13,26,22.7
803,0.011889132149495827,0.16759348334266952,0.4024679236035423,0.07242734685066836,0.3456221140536239,343,7,71.06,399.14,3.96,3,9,19,49.0
804,0.05626172371916372,0.40621157283347953,0.422681167670381,0.06597314794972375,0.04887238782725219,354,10,53.68,439.67,3.51,3,13,21,35.4
805,0.11066009489278986,0.05746325493973165,0.2330623541026626,0.3652999235071243,0.2335143725576917,75,7,64.24,386.32,1.99,4,13,26,10.7
806,0.4139804443557069,0.12039669620125676,0.04045833221917609,0.31876254891727807,0.10640197830658205,290,10,24.27,228.06,6.98,2,9,22,29.0
807,0.16890946651774397,0.04791521667795291,0.012862544691635707,0.744526429897649,0.025786342215018573,282,19,60.16,1293.98,4.65,1,13,19,14.8
808,0.3790819533665942,0.3217715292672749,0.13425161042304892,0.09157986026366016,0.07331504667942182,66,15,49.88,865.8,2.51,4,7,19,4.4
809,0.44895937791851387,0.07629779742869197,0.1407859605234528,0.21569178271822873,0.11826508141111247,125,8,62.78,439.32,3.35,4,4,17,15.6
810,0.14244675509537363,0.10239435457161336,0.2121546706261357,0.485522795480038,0.05748142422683939,319,11,63.72,734.5,3.27,6,7,22,29.0
811,0.3427114488014481,0.1469420951343888,0.21799614073414866,0.1021789098144352,0.19017140551557907,87,8,50.99,475.99,5.09,3,10,17,10.9
812,0.0018574443215968635,0.1939933494896419,0.004658850095171897,0.2509283925060078,0.5485619635875815,41,10,40.99,403.93,7.13,4,8,19,4.1
813,0.08037828342206824,0.05450153398072982,0.3346176517163609,0.06733482533647019,0.46316770554437087,186,13,61.7,674.85,4.3,4,8,23,14.3
814,0.01526234634153719,0.018932895945734232,0.5443272577205897,0.15756320176172997,0.2639142982304089,354,8,49.1,386.15,1.0,3,9,23,44.2
815,0.08723591371776644,0.2511066320838715,0.20070577910261958,0.2056453945271314,0.255306280568611,335,15,36.91,526.12,4.62,7,13,18,22.3
816,0.24755340833875494,0.16199147193102378,0.09331383419059586,0.42299608425579704,0.07414520128382839,266,10,36.2,373.22,4.69,6,6,25,26.6
817,0.2912281369654359,0.06564270197639935,0.24253480197678523,0.3396181602555371,0.06097619882584254,271,10,27.84,271.59,4.55,4,8,21,27.1
818,0.020115089474203623,0.045681327750406876,0.30308340922754295,0.6161382164055235,0.014981957142322932,42,10,42.35,341.7,3.75,2,10,23,4.2
819,0.24353598556251993,0.0767496154145871,0.11968829626579292,0.4858667496776092,0.0741593530794909,93,11,66.54,876.58,5.43,4,7,20,8.5
820,0.5949053911817722,0.013090079603705217,0.08087743332744181,0.28428781211005877,0.02683928377702202,185,15,52.67,803.77,5.13,5,7,22,12.3
821,0.3451992171430232,0.19225774471931953,0.27478039760485273,0.06639339321275604,0.12136924732004849,215,12,42.05,499.32,4.95,3,6,30,17.9
822,0.1439327989985058,0.44377761570492935,0.006830379416670201,0.29189673652144665,0.11356246935844799,17,13,62.07,953.69,5.83,3,7,18,1.3
823,0.3181874137063855,0.26596025024015535,0.02757326797166513,0.036106016220027314,0.3521730518617668,265,16,37.51,517.58,4.14,4,10,24,16.6
824,0.08615210827269394,0.5149159889222307,0.10782640301482892,0.03195218050745081,0.25915331928279567,114,8,51.43,360.3,4.03,3,14,22,14.2
825,0.05631463847520037,0.12089776723218026,0.19409895126088575,0.3738737607245057,0.2548148823072278,292,15,47.31,797.01,7.76,2,8,22,19.5
826,0.203793677135988,0.20562939221639834,0.5270178269460289,0.06335809448699184,0.00020100921459281282,292,8,61.69,446.28,6.12,2,5,30,36.5
827,0.08936123258326818,0.06919385673384393,0.30526069373495857,0.2827689463809193,0.25341527056700996,48,8,26.34,235.96,6.65,4,10,15,6.0
828,0.004525121054736884,0.3605376762398231,0.10800171744844282,0.30222854515584985,0.22470694010114736,307,10,37.25,338.43,7.45,4,10,22,30.7
829,0.08477672662913338,0.02919801482043624,0.020035236842999342,0.3597689304255974,0.5062210912818338,97,11,25.43,227.46,6.05,4,7,27,8.8
830,0.2336090327289752,0.024309802250102295,0.11448932025791776,0.29065116575363636,0.3369406790093684,95,14,46.11,649.88,6.86,1,7,18,6.8
831,0.05974588812043881,1.4588160567986834e-05,0.5913611215788614,0.20941633216597116,0.1394620699741607,326,13,68.17,778.71,1.84,5,9,20,25.1
832,0.0019402800167364986,0.11616241317228132,0.28470708449974097,0.4725166802718943,0.12467354203934672,74,18,42.42,842.28,5.41,4,8,19,4.1
833,0.23926198585765057,0.0294377646421137,0.263605435894872,0.15829522628645995,0.3093995873189039,336,15,42.34,670.97,4.63,6,14,18,22.4
834,0.3654992901195486,0.20408005529309683,0.07409479175791393,0.2808517386179905,0.07547412421145018,68,13,63.08,958.93,8.36,9,9,16,5.2
835,0.024400374511241996,0.5476099234555301,0.07359614829467466,0.09513450086887984,0.25925905286967366,246,8,66.03,588.02,6.86,4,5,24,30.8
836,0.6209043359464784,0.10013840354466731,0.19178297070653455,0.04536353729827224,0.04181075250404772,77,6,48.67,254.74,3.74,3,14,18,12.8
837,0.15618399135789535,0.33831228778751915,0.34740964223196386,0.11476785590664959,0.043326222715971974,208,12,60.27,810.08,5.75,6,9,21,17.3
838,0.22794543675053672,0.03128248705167613,0.1967785778893555,0.26929423474130365,0.2746992635671279,254,13,33.85,464.94,5.34,4,10,23,19.5
839,0.2177230775303394,0.32068265007042945,0.10776149416509369,0.20372574338337615,0.15010703485076138,221,11,70.67,829.9,5.91,1,8,22,20.1
840,0.09778140654068454,0.012318626055572775,0.15848619015862628,0.27701731854873474,0.4543964586963817,262,17,82.23,1583.71,2.96,5,8,20,15.4
841,0.33432288691534745,0.03850424667780596,0.02364591741320853,0.5833744851510428,0.020152463842595218,331,21,57.82,1250.04,5.72,2,6,15,15.8
842,0.2646390546640589,0.35805419734242677,0.31687032918140223,0.03656811728562341,0.023868301526488705,344,9,18.74,166.32,4.54,2,4,23,38.2
843,0.03642743597101398,0.28786375439487005,0.2568600077035516,0.0870017883255674,0.3318470136049968,259,13,41.63,570.72,5.56,3,9,29,19.9
844,0.4390241739559065,0.010870341532730265,0.17646578008416874,0.2992129504370132,0.07442675399018114,308,11,59.19,598.49,3.55,2,10,23,28.0
845,0.05994482177705803,0.15497663102388792,0.371910609441887,0.27057647662743134,0.14259146112973578,74,13,43.68,495.72,3.83,4,9,18,5.7
846,0.36125418217773986,0.1251420636105447,0.28244446358633907,0.17307808503805552,0.05808120558732095,125,10,69.08,723.05,7.35,6,12,18,12.5
847,0.24634211622815363,0.16554250536961704,0.09043707174208214,0.49337034853654965,0.004307958123597465,188,7,58.82,367.92,2.9,5,13,26,26.9
848,0.10822585520586706,0.016702576488510323,0.4148861489847253,0.3453906811510735,0.11479473816982375,254,10,39.4,327.82,3.04,4,7,17,25.4
849,0.26945805225938624,0.1206314751623206,0.33781878938237425,0.14489660699236698,0.12719507620355192,321,14,50.48,565.58,4.9,4,8,23,22.9
850,0.3634601403037621,0.038467834537272455,0.017091739994211198,0.11697651681971678,0.4640037683450375,308,10,36.59,381.78,3.46,5,10,25,30.8
851,0.25864342709344873,0.034905617274155795,0.2258912840395886,0.3842842526365548,0.09627541895625207,235,14,47.26,625.17,3.23,4,11,25,16.8
852,0.12306587754682026,0.6990750315119467,0.0689155559109761,0.05023391156596654,0.05870962346429037,250,8,41.68,367.1,5.21,4,9,22,31.2
853,0.027969216016854453,0.49108415471689054,0.1225114982728497,0.111992737748758,0.24644239324464742,332,8,67.62,513.96,1.99,3,11,22,41.5
854,0.09419659292984545,0.16867663575357134,0.010238121029589445,0.2713133781736154,0.4555752721133783,345,10,81.74,812.83,2.98,4,9,20,34.5
855,0.17819121611662558,0.5264995134526359,0.027965153885055053,0.11052340743282035,0.15682070911286303,72,10,28.53,274.72,9.11,5,6,31,7.2
856,0.35865678510650745,0.21119394383542775,0.16978028813822274,0.05580302791155644,0.2045659550082857,235,10,21.15,224.26,5.92,3,10,21,23.5
857,0.0682389833962235,0.5095587902141766,0.09004055966895912,0.023197963494513606,0.30896370322612726,324,11,46.32,480.23,3.51,9,14,10,29.5
858,0.15412257845368382,0.35019518151015916,0.146608293916066,0.07222795993711759,0.2768459861829734,156,7,27.22,225.92,5.84,3,15,26,22.3
859,0.1694963159431414,0.018015307228186776,0.181978672289333,0.5204328716909925,0.11007683284834635,115,8,50.69,476.3,6.13,2,10,17,14.4
860,0.16398916173575534,0.07226338561271355,0.07662894586272789,0.26457079525547983,0.42254771153332343,313,9,61.23,627.83,6.99,9,5,27,34.8
861,0.01210486457673028,0.40415142481075667,0.2026401878779086,0.12722559659544225,0.2538779261391623,228,4,72.41,338.34,4.75,3,11,17,57.0
862,0.01665018280301835,0.12905583631500828,0.19810668734468248,0.3514041912084892,0.3047831023288017,322,13,53.02,675.25,6.95,4,5,25,24.8
863,0.03643642475696715,0.31761960845408715,0.01491230740321853,0.23365168993306046,0.3973799694526667,346,14,47.1,669.05,1.0,2,10,28,24.7
864,0.07057952150284595,0.46345993975049604,0.014884129148247873,0.18819144614038938,0.2628849634580206,245,12,20.32,267.51,2.89,4,5,23,20.4
865,0.12330547782892234,0.3898910724585494,0.15827619898510262,0.0931330088703222,0.23539424185710353,306,11,50.39,597.81,5.33,7,10,22,27.8
866,0.3397233239641499,0.0025213594585038737,0.45727827713382724,0.010177678197591902,0.19029936124592703,14,11,51.07,649.55,5.66,4,4,26,1.3
867,0.12837442070877936,0.055323474489752306,0.22616340706184918,0.40299405859504256,0.18714463914457666,16,10,59.58,647.4,3.18,3,12,25,1.6
868,0.013940609658943198,0.22731694857064497,0.5781185585365316,0.1200592944189432,0.06056458881493699,42,8,39.37,377.71,5.52,3,8,11,5.2
869,0.11714619605277295,0.00993630708791763,0.34426594329558496,0.3509106202496971,0.17774093331402743,110,9,43.47,367.56,3.75,3,5,15,12.2
870,0.07778812934855676,0.2872363109506893,0.14447543582822905,0.3122310116665259,0.178269112205999,278,14,27.83,441.52,4.45,5,9,21,19.9
871,0.22142415016984468,0.13171315844864814,0.07715956889240899,0.4572917627940541,0.11241135969504411,324,19,15.63,320.46,7.05,4,7,16,17.1
872,0.28918276735300363,0.0775286706813821,0.30582540543171743,0.2638529876089012,0.06361016892499563,19,16,33.37,574.84,6.82,2,6,22,1.2
873,0.01791369600095362,0.2703689795341897,0.42064198716132617,0.21608568455898736,0.07498965274454324,66,13,26.45,319.84,3.01,6,7,17,5.1
874,0.5114832885187878,0.03888902393460382,0.2715816306318901,0.08307668299697048,0.09496937391774787,167,8,55.05,490.72,2.89,3,6,15,20.9
875,0.11349400109479335,0.24550856315599331,0.02636539029604296,0.2546689244957128,0.3599631209574575,73,13,42.23,636.88,4.18,4,9,19,5.6
876,0.17231984832603728,0.1259319900047971,0.4768774605956465,0.04098313304218973,0.18388756803132936,310,14,41.93,520.89,4.95,4,12,23,22.1
877,0.016299126555679874,0.018784005122031516,0.21706922974319717,0.21242556340073998,0.5354220751783513,112,14,35.23,518.03,3.68,6,10,18,8.0
878,0.19303861404775466,0.7600981446639307,0.011807204301733782,0.024396935249331907,0.010659101737249179,274,7,5.0,33.49,7.08,5,6,20,39.1
879,0.04109364828916363,0.1562857050399725,0.20801840489403078,0.009356933891607355,0.5852453078852257,85,10,72.62,868.46,5.69,7,10,23,8.5
880,0.7099887010187378,0.13530852473933974,0.030891897677493983,0.07160370899649743,0.052207167567931055,139,14,35.0,485.79,5.81,5,10,21,9.9
881,0.021411276674688503,0.11895512871409569,0.04591723485294465,0.07215392922532035,0.7415624305329508,39,9,43.81,351.47,2.47,2,10,24,4.3
882,0.2068944115458568,0.5339293298556013,0.027597702236847665,0.0863984577278134,0.14518009863388082,105,9,28.18,241.61,7.33,5,10,17,11.7
883,0.029044304112212888,0.0015260543637042215,0.4036687851005498,0.3733889334800602,0.19237192294347277,324,14,64.58,959.74,1.0,3,11,19,23.1
884,0.3661117749147812,0.29222727483016275,0.013224967076877992,0.22235532067805777,0.10608066250012009,281,12,52.15,519.7,6.67,3,8,28,23.4
885,0.017736733637268482,0.5375354904232478,0.15658196102705238,0.2232891477066504,0.06485666720578105,123,13,37.6,509.12,6.87,6,12,16,9.5
886,0.18733244859881776,0.10141622643292181,0.03825447089729636,0.07398899894044793,0.5990078551305162,218,8,44.12,413.81,4.14,3,12,26,27.2
887,0.21764543917289444,0.15224608597701422,0.1239435834535708,0.49164310279293494,0.014521788603585703,61,11,75.17,942.79,7.55,3,8,18,5.5
888,0.04417475151047474,0.057768779192791095,0.20457958494606307,0.6565478397581798,0.036929044592491224,100,18,48.91,728.07,4.87,2,12,30,5.6
889,0.40342389811879525,0.3453999487858989,0.04949638650601678,0.09915098156415642,0.1025287850251328,307,13,47.27,735.85,5.12,5,8,25,23.6
890,0.5205894204668425,0.027144917741775132,0.21837319324737334,0.05533414219762038,0.17855832634638852,354,15,35.88,580.97,5.68,3,7,16,23.6
891,0.07964878720952381,0.12626967559133428,0.2613462896323384,0.23839766210071478,0.2943375854660886,204,8,21.58,149.33,11.37,5,5,27,25.5
892,0.022573643875759324,0.4325423677730245,0.055382792546420284,0.19740748477382564,0.2920937110309702,258,10,47.6,383.16,7.69,1,8,24,25.8
893,0.0629943875099701,0.08960967627450714,0.6920969653341741,0.01775631399227862,0.13754265688906986,5,12,54.88,571.99,6.4,4,10,17,0.4
894,0.08519465758180313,0.024117507081674445,0.02920757427552405,0.5037673092380746,0.3577129518229239,197,15,66.49,1132.33,3.17,7,11,23,13.1
895,0.2661375759037468,0.5345536482050192,0.026169166962988707,0.04920173393113138,0.12393787499711394,180,15,16.27,197.38,5.29,4,7,26,12.0
896,0.19426036857006704,0.15921016214850853,0.13010299402245257,0.2646465986477486,0.2517798766112232,342,7,33.12,207.12,3.37,2,6,28,48.9
897,0.06519440204462908,0.23626996759617125,0.2985009813652565,0.3127123292425038,0.08732231975143918,133,17,41.29,774.15,6.64,5,8,19,7.8
898,0.32556685536939894,0.006128360743295164,0.1052314157333552,0.36380522587364983,0.1992681422803009,324,11,49.95,568.35,5.28,1,14,15,29.5
899,0.057687535745077546,0.2262867078255291,0.15970013840815245,0.30319785285342565,0.2531277651678154,253,12,47.82,638.8,2.75,3,8,22,21.1
900,0.3621697942018134,0.2575401320750231,0.05495745673848422,0.11647295212373034,0.20885966486094903,265,9,48.17,476.26,5.16,5,13,21,29.4
901,0.34283758896284516,0.2702639144819929,0.12743343271372676,0.0024311871794870724,0.25703387666194816,93,13,56.12,598.43,3.3,2,10,24,7.2
902,0.062235094808983114,0.24545326073194676,0.004484726776820616,0.1626541573361879,0.5251727603460615,150,14,36.45,590.43,5.3,4,15,16,10.7
903,0.07077756485180928,0.23560824158438784,0.03540594558061544,0.3628870888622014,0.29532115912098594,138,18,64.01,1026.41,3.28,6,10,24,7.7
904,0.13876392864885997,0.19543483761758265,0.6017885464461279,0.057959278296014105,0.006053408991415395,208,6,56.5,346.25,5.05,3,6,26,34.7
905,0.2595124950903668,0.11291375397903997,0.2903697689271483,0.11921408580971136,0.21798989619373368,125,11,45.2,525.93,6.5,2,7,17,11.4
906,0.10326462033935836,0.2548274076500954,0.44912729290496417,0.15611069507559822,0.03666998402998367,234,5,74.01,321.02,4.89,6,6,17,46.8
907,0.15701298055082114,0.11106522840318869,0.14218520630244408,0.1835026079610067,0.4062339767825395,61,12,73.35,1047.82,4.22,2,5,17,5.1
908,0.3443149714129581,0.21589663933738754,0.3710668357829854,0.033042835321210814,0.03567871814545808,307,16,63.99,1019.04,5.41,3,11,12,19.2
909,0.09409292725788476,0.36430778812742276,0.12017214656565982,0.16622863720382272,0.25519850084521,266,10,5.0,41.15,6.39,3,7,19,26.6
910,0.3070612716545731,0.0025657243510375247,0.19263435028517364,0.20315063948480763,0.294588014224408,134,10,73.68,865.72,2.79,3,13,17,13.4
911,0.4758118769738516,0.003585865825632722,0.02943310867640324,0.3830387947143856,0.10813035380972677,318,10,61.92,640.58,5.52,3,5,24,31.8
912,0.0720972193369216,0.09431982057322576,0.0985485789551468,0.23276940786910214,0.5022649732656036,113,11,80.1,951.26,7.64,2,7,23,10.3
913,0.3149523984093208,0.08373422206379169,0.523846203501994,0.012482458348574487,0.06498471767631897,191,4,68.56,277.01,6.15,3,9,16,47.8
914,0.4617761733222785,0.06002898176056213,0.05056229895149262,0.0301482559460722,0.39748429001959446,187,14,73.68,1169.56,5.12,4,13,19,13.4
915,0.14044486072344833,0.22762487224085534,0.055348090159770755,0.28746506166578906,0.2891171152101366,319,15,63.18,770.72,6.28,4,10,23,21.3
916,0.06321387606277094,0.08917736877758362,0.03968706940858932,0.6329810634637467,0.17494062228730936,89,15,70.23,955.85,5.9,1,6,22,5.9
917,0.3766218002500017,0.049940852524433664,0.2103542354423859,0.2005560008969657,0.16252711088621297,187,12,79.91,947.3,6.51,6,7,19,15.6
918,0.5240969824228165,0.07776204114783214,0.02178071254168446,0.17318207752156636,0.20317818636610052,307,5,53.25,221.15,1.0,8,9,32,61.4
919,0.31445790484917135,0.08513663002564435,0.2579789131845554,0.13751139020948874,0.20491516173114013,132,7,26.42,200.15,1.89,4,8,13,18.9
